c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,cost_1,cost_2,cost_3,cost_4,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-93.1935,65.1827,223.321,226.679,22.7864,-0.386907,12.5601,-0.00389067,0.00296267,0.00115759,2.26775e-06,-0.00389067,-0.00296266,-0.622401,8.46545e-15,0.343787,-0.000116551,0.34381,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-0.21295,20.6251,43.7954,62.4875,79.5188,104.075,-0.0167264,0.622401,2.42525,5.37042,8.6414,15.4048,
-93.9299,64.482,223.46,226.54,22.7969,-0.500497,12.2713,-0.00427394,0.0028852,0.00116496,2.25349e-06,-0.00427394,-0.0028852,-0.570175,3.8719e-15,0.343803,0.000197896,0.343762,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-1.22956,19.61,42.7846,61.4838,78.523,103.096,-0.0183349,0.570175,2.31674,5.21649,8.4461,15.1498,
-94.7559,63.6904,223.648,226.352,22.9128,-0.434373,12.1833,-0.00587189,0.002277,0.00117327,2.23445e-06,-0.00587189,-0.002277,-0.503336,4.80171e-15,0.343824,-0.00011166,0.343848,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-2.37368,18.4677,41.6479,60.3565,77.4062,102.001,-0.0169842,0.503336,2.17406,5.01262,8.18646,14.8097,
-95.5792,62.8965,223.827,226.173,22.8368,-0.408291,11.1146,-0.00790804,0.00182666,0.00118145,2.21636e-06,-0.00790804,-0.00182666,-0.442883,-4.85723e-15,0.343845,-0.000109072,0.343868,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-3.51739,17.3255,40.5108,59.2282,76.2878,100.903,-0.0121178,0.442883,2.04096,4.82086,7.94125,14.4874,
-97.1261,61.3932,224.135,225.865,22.8941,-0.367333,11.8458,-0.0118742,0.00156845,0.00119655,2.18571e-06,-0.0118742,-0.00156845,-0.347984,8.71525e-15,0.34388,-0.000104208,0.343903,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-5.67446,15.1706,38.3641,57.0962,74.1723,98.8225,0.00502048,0.347984,1.82141,4.50068,7.52933,13.9431,
-97.9407,60.5957,224.283,225.717,22.7248,-0.32831,11.3146,-0.0136038,0.00172083,0.00120438,2.17116e-06,-0.0136038,-0.00172083,-0.306744,-5.2458e-15,0.343896,0.000176057,0.343856,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-6.81444,14.0314,37.2287,55.9676,73.0515,97.7181,0.0175615,0.306744,1.72033,4.35126,7.33584,13.686,
-98.6629,59.8858,224.404,225.596,22.6977,-0.340331,12.8979,-0.0146618,0.00205792,0.00121124,2.15936e-06,-0.0146618,-0.00205792,-0.27532,4.56579e-15,0.34391,-9.93766e-05,0.343933,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-7.82707,13.0194,36.2196,54.964,72.0541,96.734,0.0300397,0.27532,1.64005,4.2315,7.1801,13.4783,
-99.4741,59.0849,224.539,225.461,22.8365,-0.348632,13.1262,-0.015411,0.00245715,0.00121889,2.14616e-06,-0.015411,-0.00245715,-0.242556,-6.245e-15,0.343925,-9.68227e-05,0.343948,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-8.96686,11.8801,35.0835,53.834,70.931,95.6258,0.0466406,0.242556,1.55234,4.0994,7.00753,13.2473,
-100.374,58.1916,224.695,225.305,22.8946,-0.369343,11.8299,-0.0158323,0.00284186,0.00122733,2.13114e-06,-0.0158323,-0.00284186,-0.20829,1.67921e-15,0.343942,0.00016278,0.343901,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-10.2348,10.6126,33.8194,52.5768,69.6816,94.3933,0.0689746,0.20829,1.45507,3.95122,6.81291,12.9856,
-101.181,57.3861,224.84,225.16,22.7282,-0.385966,11.3066,-0.016046,0.00310872,0.00123485,2.11719e-06,-0.016046,-0.00310871,-0.179233,-5.64826e-15,0.343958,-9.14261e-05,0.343981,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-11.3748,9.47287,32.6828,51.4464,68.5585,93.2857,0.0928492,0.179233,1.36709,3.8156,6.63386,12.7437,
-102.164,56.3991,225.027,224.973,22.8628,-0.396079,12.8587,-0.0161577,0.00330445,0.00124396,2.09943e-06,-0.0161577,-0.00330444,-0.146141,-3.23352e-15,0.343978,-8.83035e-05,0.344002,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-12.7674,8.08048,31.2942,50.0656,67.1868,91.9338,0.127638,0.146141,1.25842,3.64583,6.40835,12.4377,
-103.055,55.4989,225.201,224.799,22.8432,-0.409115,11.5826,-0.0161837,0.0034243,0.00125214,2.08298e-06,-0.0161837,-0.00342428,-0.119265,-2.56739e-15,0.343997,-8.5465e-05,0.34402,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-14.0333,6.81448,30.0314,48.8101,65.9396,90.7048,0.16416,0.119265,1.16095,3.49126,6.2017,12.1558,
-103.854,54.6863,225.362,224.638,22.7551,-0.41428,11.7819,-0.0162292,0.00348602,0.00125944,2.06794e-06,-0.0162292,-0.00348601,-0.0978434,2.83107e-15,0.344014,-8.2911e-05,0.344038,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-15.1725,5.67513,28.8949,47.68,64.817,89.5988,0.201133,0.0978434,1.07449,3.35219,6.01465,11.8993,
-104.827,53.6904,225.563,224.437,22.8143,-0.418071,12.5962,-0.0163274,0.00349271,0.00126825,2.04923e-06,-0.0163274,-0.0034927,-0.0754566,6.05072e-15,0.344035,-7.97911e-05,0.344059,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-16.5641,4.28305,27.5061,46.2991,63.4454,88.2477,0.252004,0.0754566,0.970504,3.18218,5.7844,11.582,
-105.533,52.9637,225.711,224.289,22.8283,-0.41981,12.0334,-0.016401,0.00349174,0.00127459,2.0356e-06,-0.016401,-0.00349172,-0.0621555,5.82867e-15,0.344051,0.000134273,0.34401,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-17.5763,3.2703,26.4956,45.2942,62.4471,87.2643,0.292446,0.0621555,0.897331,3.06055,5.61856,11.3522,
-106.324,52.1441,225.877,224.123,22.7586,-0.420868,11.9111,-0.0164946,0.00350235,0.00128166,2.02036e-06,-0.0164946,-0.00350234,-0.0502848,7.49401e-16,0.344068,-7.49718e-05,0.344092,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-18.7149,2.13099,25.3586,44.1635,61.3237,86.1575,0.341113,0.0502848,0.818011,2.92663,5.43482,11.0963,
-107.201,51.2308,226.063,223.937,22.7044,-0.422488,12.5599,-0.0166742,0.00351135,0.00128943,2.00344e-06,-0.0166742,-0.00351133,-0.0408538,1.66533e-15,0.344088,0.00012495,0.344047,-93.05,-107.772,-123.392,-134.97,-145.117,-158.342,65.341,50.5794,33.371,18.404,4.33938,-17.429,-19.9795,0.865324,24.0953,42.9069,60.0752,84.9272,0.399388,0.0408538,0.733133,2.78066,5.2331,10.8139,
-107.987,50.406,226.232,223.768,22.8321,-0.423067,13.0532,-0.00557734,0.0142625,0.000826554,6.32639e-06,-0.00557734,-0.0142615,-0.659766,-2.94209e-15,0.657636,-0.000114929,0.65767,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-0.274462,22.9575,41.775,58.9505,83.8188,97.1603,0.0359254,0.659766,2.65187,5.05372,10.5613,15.0675,
-108.772,49.5781,226.405,223.595,22.8029,-1.15494,11.8097,0.00587263,0.0131185,0.000849617,6.29684e-06,0.00587263,-0.0131177,-0.58782,-2.27596e-15,0.657143,-0.000112337,0.657176,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-1.41518,21.8185,40.642,57.8247,82.7096,96.0646,0.0343291,0.58782,2.52294,4.87276,10.305,14.7708,
-109.722,48.5568,226.863,223.137,22.8468,-0.842642,12.0968,0.00921235,0.00748478,0.00087944,6.22055e-06,0.00921235,-0.00748464,-0.408306,-4.44089e-15,0.655852,0.00018889,0.655798,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-2.80952,20.4279,39.2662,56.4671,81.3945,94.7848,0.0402819,0.408306,2.19311,4.40571,9.63916,13.9982,
-110.407,47.8095,227.189,222.811,22.8451,-0.644084,11.6941,0.00665046,0.00355371,0.000900757,6.16748e-06,0.00665046,-0.00355369,-0.286763,-1.11022e-16,0.654937,0.000184775,0.654884,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-3.82306,19.4161,38.2643,55.4774,80.4343,93.8492,0.0511505,0.286763,1.9642,4.07876,9.17008,13.4528,
-111.175,46.9667,227.477,222.523,22.7591,-0.436979,11.737,0.00188344,0.000582314,0.000923861,6.12164e-06,0.00188344,-0.000582314,-0.185119,5.05151e-15,0.654135,-0.00010405,0.654165,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-4.96264,18.2774,37.1338,54.3574,79.3395,92.7757,0.0662395,0.185119,1.76786,3.79593,8.76183,12.9771,
-111.94,46.1219,227.684,222.316,22.8567,-0.278561,12.5595,-0.00352216,-0.000911264,0.00094616,6.08924e-06,-0.00352216,0.000911264,-0.116139,1.94289e-15,0.653562,0.000175734,0.653512,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-6.10202,17.1383,36.0002,53.231,78.2309,91.6823,0.0811098,0.116139,1.63084,3.59675,8.47248,12.6393,
-112.703,45.2765,227.819,222.181,22.7133,-0.19506,11.6596,-0.00806817,-0.001105,0.00096781,6.06825e-06,-0.00806817,0.001105,-0.0736521,2.33147e-15,0.653188,0.000171304,0.653139,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-7.24088,15.9994,34.8649,52.1003,77.1117,90.5729,0.0935863,0.0736521,1.54374,3.46889,8.28549,12.4204,
-113.381,44.5244,227.901,222.099,22.7009,-0.17644,13.015,-0.0109956,-0.000553349,0.000986717,6.0557e-06,-0.0109956,0.000553349,-0.0495806,-6.88338e-15,0.652963,0.000167396,0.652915,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-8.25319,14.9871,33.8546,51.0928,76.1109,89.578,0.102586,0.0495806,1.49282,3.39345,8.17445,12.2902,
-114.144,43.6766,227.976,222.024,22.845,-0.198901,13.111,-0.0129249,0.000398095,0.00100784,6.04412e-06,-0.0129249,-0.000398095,-0.0287734,-9.4369e-16,0.652755,0.000163007,0.652709,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-9.39335,13.8468,32.7163,49.9569,74.9814,88.4538,0.112456,0.0287734,1.44711,3.32498,8.07295,12.171,
-114.821,42.9213,228.045,221.955,22.8754,-0.24501,11.7661,-0.0138328,0.00125964,0.00102658,6.03364e-06,-0.0138328,-0.00125964,-0.0110633,-2.38698e-15,0.652565,-9.18572e-05,0.652591,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-10.408,12.8321,31.7033,48.9461,73.9763,87.4537,0.122657,0.0110633,1.40673,3.2639,7.98181,12.0636,
-115.498,42.1648,228.126,221.874,22.8611,-0.281941,11.4979,-0.0142199,0.00194195,0.00104532,6.02132e-06,-0.0142199,-0.00194194,0.00836552,9.4369e-16,0.652342,-8.95977e-05,0.652367,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-11.4226,11.8172,30.6904,47.9358,72.9727,86.4558,0.136206,-0.00836552,1.36052,3.19322,7.87561,11.9383,
-116.256,41.3132,228.234,221.766,22.7675,-0.316303,11.6287,-0.0143878,0.00247745,0.00106636,6.00516e-06,-0.0143878,-0.00247744,0.032012,2.44249e-15,0.652048,0.000150781,0.652006,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-12.5628,10.6768,29.5524,46.8013,71.8468,85.3376,0.156064,-0.032012,1.30154,3.10195,7.73747,11.7749,
-117.012,40.4601,228.356,221.644,22.861,-0.344217,12.4899,-0.0144916,0.00280305,0.00108735,5.98691e-06,-0.0144916,-0.00280305,0.0565444,-1.58207e-15,0.651714,0.000146369,0.651674,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-13.7024,9.53666,28.4151,45.6678,70.7231,84.2225,0.181031,-0.0565444,1.2368,3.00047,7.58263,11.5913,
-117.85,39.5105,228.504,221.496,22.8293,-0.362657,11.6036,-0.0145336,0.00300161,0.00111058,5.96495e-06,-0.0145336,-0.0030016,0.0831548,1.16573e-15,0.65131,-8.16737e-05,0.651333,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-14.968,8.27041,27.1521,44.4093,69.4764,82.9861,0.214516,-0.0831548,1.16137,2.88041,7.39776,11.3715,
-118.684,38.5586,228.662,221.338,22.8492,-0.377274,11.9072,-0.0146052,0.00309197,0.00113368,5.9418e-06,-0.0146052,-0.00309197,0.107982,3.13638e-15,0.650881,-7.884e-05,0.650903,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-16.2333,7.00424,25.8893,43.1512,68.2306,81.7512,0.253687,-0.107982,1.08454,2.75605,7.20434,11.1409,
-119.349,37.796,228.793,221.207,22.8411,-0.385966,11.7135,-0.014785,0.0031087,0.00115206,5.92265e-06,-0.014785,-0.00310869,0.126138,-1.08247e-15,0.650523,0.00013263,0.650487,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-17.2446,5.99203,24.8798,42.1455,67.2351,80.7646,0.288976,-0.126138,1.02294,2.65475,7.04535,10.9508,
-120.012,37.0321,228.929,221.071,22.8277,-0.388648,11.7893,-0.015035,0.00309909,0.00117033,5.90314e-06,-0.015035,-0.00309908,0.142386,-4.38538e-15,0.650157,0.000128708,0.650122,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-18.2552,4.98033,23.8708,41.1402,66.2402,79.7789,0.327635,-0.142386,0.96206,2.55306,6.88436,10.7578,
-120.755,36.1717,229.083,220.917,22.6611,-0.391565,11.9111,-0.0153403,0.00310511,0.00119076,5.8812e-06,-0.0153403,-0.0031051,0.157945,-6.38378e-16,0.649742,-7.17648e-05,0.649761,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-19.3911,3.84315,22.7365,40.0101,65.1216,78.6707,0.374438,-0.157945,0.895795,2.44044,6.70436,10.5415,
-121.578,35.2131,229.255,220.745,22.7244,-0.394386,13.4562,-0.0157588,0.00313351,0.00121331,5.8568e-06,-0.0157588,-0.0031335,0.171869,-2.38698e-15,0.649277,-6.89382e-05,0.649296,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-20.653,2.57947,21.4759,38.7541,63.8784,77.439,0.430586,-0.171869,0.824884,2.31742,6.50559,10.3018,
-122.317,34.3465,229.413,220.587,22.8794,-0.40054,12.8418,-0.0160498,0.00318361,0.00123352,5.83483e-06,-0.0160498,-0.0031836,0.181175,-3.41394e-15,0.648855,0.000114991,0.648825,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-21.791,1.43976,20.3389,37.6211,62.7567,76.3277,0.485051,-0.181175,0.763703,2.20881,6.32799,10.087,
-123.055,33.4774,229.572,220.428,22.7349,-0.407974,11.4082,-0.0163206,0.00324556,0.00125362,5.8128e-06,-0.0163206,-0.00324555,0.187437,2.30371e-15,0.648429,-6.38414e-05,0.648446,-107.772,-123.392,-134.97,-145.117,-158.342,-164.316,50.5794,33.371,18.404,4.33938,-17.429,-30.1806,-22.9293,0.299493,19.2011,36.4874,61.6343,75.2157,0.543391,-0.187437,0.704879,2.10192,6.15118,9.87243,
-123.871,32.5094,229.751,220.249,22.7547,-0.412946,12.7701,-0.149452,0.0309764,0.000398826,1.29011e-05,-0.149452,-0.0309665,-0.642422,-2.22045e-15,0.231726,-0.000103732,0.231694,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-0.967468,17.9369,35.2274,60.3869,73.9799,86.8861,-0.190746,0.642422,1.98536,5.95592,9.63466,13.9828,
-124.847,31.3435,229.973,220.027,22.7914,-0.448743,12.7889,-0.109784,0.0283584,0.000461155,1.2835e-05,-0.109784,-0.0283508,-0.570674,6.35603e-15,0.23266,-0.000100283,0.232628,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-2.48864,16.4188,33.7144,58.889,72.4961,85.419,-0.18946,0.570674,1.84681,5.72015,9.34635,13.6446,
-125.577,30.4649,230.164,219.836,22.9185,-0.755412,12.3457,-0.0833917,0.0260748,0.000507952,1.27785e-05,-0.0833917,-0.0260689,-0.51307,-1.27676e-15,0.233466,-9.76832e-05,0.233435,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-3.63127,15.2786,32.5783,57.7658,71.3849,84.3222,-0.183815,0.51307,1.73135,5.52046,9.10112,13.3561,
-126.301,29.5823,230.438,219.562,22.7561,-0.775,11.1268,-0.0625599,0.0224526,0.000555485,1.26992e-05,-0.0625599,-0.0224488,-0.436072,1.22125e-15,0.234613,-9.50494e-05,0.234583,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-4.77361,14.1394,31.4447,56.6501,70.2861,83.2436,-0.170379,0.436072,1.57161,5.24023,8.75572,12.9488,
-127.019,28.6961,230.742,219.258,22.8508,-0.774695,12.6265,-0.0469363,0.0184192,0.000602859,1.26131e-05,-0.0469363,-0.0184171,-0.356665,1.11022e-15,0.23588,-9.24081e-05,0.235851,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-5.91537,13.0006,30.3117,55.5361,69.1907,82.1702,-0.149425,0.356665,1.40036,4.93519,8.37828,12.5025,
-127.733,27.8058,231.049,218.951,22.8069,-0.6915,11.7096,-0.0360446,0.0144597,0.000649719,1.25283e-05,-0.0360446,-0.0144587,-0.282629,8.32667e-17,0.237151,-8.97703e-05,0.237123,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-7.05738,11.861,29.1775,54.4205,68.0932,81.0946,-0.122254,0.282629,1.2337,4.63353,8.00352,12.0583,
-128.679,26.6136,231.427,218.573,22.7805,-0.598693,12.1239,-0.0272225,0.00989657,0.000711013,1.24262e-05,-0.0272225,-0.00989624,-0.200148,-6.48093e-15,0.23871,-8.62741e-05,0.238683,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-8.57956,10.3411,27.6635,52.9283,66.623,79.6509,-0.0798852,0.200148,1.03693,4.2701,7.5498,11.5187,
-129.54,25.5166,231.724,218.276,22.8491,-0.447379,12.3622,-0.0233765,0.00674712,0.000765941,1.2348e-05,-0.0233765,-0.00674702,-0.142725,-5.35683e-15,0.23993,-8.30958e-05,0.239904,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-9.97422,8.94761,26.2741,51.5554,65.267,78.3153,-0.0390691,0.142725,0.889555,3.99151,7.20006,11.1012,
-130.163,24.7169,231.896,218.104,22.8533,-0.36673,11.7228,-0.0216344,0.00534815,0.000805093,1.23037e-05,-0.0216344,-0.0053481,-0.11336,9.85323e-16,0.240629,0.000139957,0.240673,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-10.9885,7.93377,25.2624,50.5529,64.274,77.3338,-0.0119137,0.11336,0.808433,3.83486,7.00244,10.8646,
-131.018,23.6161,232.086,217.914,22.7208,-0.344924,11.6918,-0.0198008,0.00433843,0.000858109,1.22551e-05,-0.0198008,-0.0043384,-0.0846531,-6.08541e-15,0.241405,-7.76741e-05,0.241381,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-12.3821,6.54051,23.8714,49.1718,62.9033,75.976,0.0223156,0.0846531,0.722087,3.66438,6.7863,10.605,
-131.714,22.714,232.227,217.773,22.8165,-0.327104,12.9188,-0.0187221,0.00388221,0.000901071,1.22196e-05,-0.0187221,-0.00388219,-0.0665441,1.56819e-15,0.241979,-7.51214e-05,0.241955,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-13.5217,5.40103,22.7334,48.041,61.7802,74.8622,0.0508131,0.0665441,0.66129,3.54126,6.62935,10.4159,
-132.409,21.8102,232.361,217.639,22.7742,-0.336375,12.0042,-0.0178395,0.00365823,0.00094376,1.21863e-05,-0.0178395,-0.00365821,-0.0520563,7.66054e-15,0.24252,-7.25723e-05,0.242498,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-14.6614,4.26131,21.595,46.9092,60.6556,73.7464,0.080434,0.0520563,0.606399,3.42737,6.48343,10.2394,
-133.025,21.0052,232.48,217.52,22.7686,-0.34468,12.4042,-0.0172506,0.00353799,0.000981539,1.2157e-05,-0.0172506,-0.00353798,-0.0413611,5.68989e-16,0.243002,-7.03068e-05,0.24298,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-15.6747,3.2479,20.5827,45.9028,59.6554,72.754,0.109041,0.0413611,0.559701,3.32809,6.35559,10.0844,
-133.716,20.0975,232.617,217.383,22.8903,-0.355693,12.4436,-0.0167649,0.00344599,0.00102388,1.21235e-05,-0.0167649,-0.00344598,-0.0316477,-1.06859e-15,0.243554,-6.77568e-05,0.243533,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-16.8152,2.10715,19.4432,44.7697,58.5296,71.637,0.144515,0.0316477,0.50859,3.21651,6.21116,9.90868,
-134.404,19.1884,232.757,217.243,22.742,-0.369428,11.3044,-0.0165161,0.0033854,0.00106601,1.20895e-05,-0.0165161,-0.00338539,-0.0244019,-3.86496e-15,0.244121,0.000112943,0.244156,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-17.9552,0.966842,18.304,43.6371,57.4043,70.5207,0.183704,0.0244019,0.4588,3.10456,6.06543,9.73078,
-135.09,18.2777,232.903,217.097,22.8235,-0.378324,12.6934,0.0223364,-0.00410445,0.0013323,1.02692e-05,0.0223364,0.00410443,-0.410219,4.34375e-15,0.182779,0.000184988,0.182746,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-0.173352,17.1648,42.5046,56.2792,69.405,92.0118,0.0198584,0.410219,2.99162,5.91752,9.54954,18.9282,
-135.774,17.3654,233.052,216.948,22.7719,-0.415157,11.8048,0.0143056,-0.00368597,0.00137042,1.02094e-05,0.0143056,0.00368596,-0.363274,-9.11771e-15,0.182902,-0.000104207,0.182922,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-1.31324,16.0259,41.3723,55.1546,68.2897,90.9209,0.018185,0.363274,2.87851,5.76843,9.36616,18.6857,
-136.379,16.5528,233.195,216.805,22.76,-0.34523,12.3183,0.00723074,-0.00340516,0.00140415,1.01529e-05,0.00723074,0.00340515,-0.321204,4.34375e-15,0.183019,-0.000101895,0.183038,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-2.32648,15.0135,40.3661,54.1554,67.2995,89.9538,0.019255,0.321204,2.77337,5.62899,9.19403,18.4573,
-137.209,15.4331,233.373,216.627,22.836,-0.330053,12.4367,-0.0014726,-0.00257637,0.00144968,1.0083e-05,-0.0014726,0.00257637,-0.272338,2.51882e-15,0.183163,-9.873e-05,0.183183,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-3.71984,13.621,38.981,52.7792,65.9343,88.6173,0.0241968,0.272338,2.64582,5.45864,8.98288,18.1758,
-137.885,14.5153,233.506,216.494,22.7772,-0.312946,11.7465,-0.00721415,-0.00157908,0.00148632,1.00313e-05,-0.00721415,0.00157907,-0.238756,-2.52576e-15,0.183271,0.000166536,0.183237,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-4.86003,12.4813,37.8468,51.6515,64.8147,87.519,0.0308974,0.238756,2.55332,5.33408,8.82775,17.9679,
-138.485,13.6984,233.619,216.381,22.7658,-0.340131,12.3093,-0.0111526,-0.00053429,0.00151853,9.98741e-06,-0.0111526,0.00053429,-0.212279,5.92582e-15,0.183362,-9.38604e-05,0.183382,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-5.87339,11.4683,36.8384,50.6485,63.8187,86.541,0.0387743,0.212279,2.47659,5.22999,8.69759,17.7928,
-139.158,12.7774,233.753,216.247,22.884,-0.368589,12.4067,-0.0144586,0.0006175,0.00155456,9.93611e-06,-0.0144586,-0.0006175,-0.183634,-3.45557e-15,0.183469,0.000158105,0.183436,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-7.01389,10.3282,35.7035,49.52,62.6982,85.4417,0.0506229,0.183634,2.3887,5.10985,8.54668,17.5888,
