c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
137.561,148.423,152.33,297.67,22.5326,-1.55251,14.485,-0.0612537,0.0112585,0.00507827,1.1307e-05,-0.0612537,-0.011258,0.0203188,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-8.06735,3.42324,11.2625,23.9571,34.4634,43.2464,0.187366,-0.0203188,0.770581,3.30569,6.77279,10.857,
136.541,148.934,152.976,297.024,22.9966,-1.58735,13.4319,-0.0634136,0.0116134,0.00511687,1.04898e-05,-0.0634136,-0.0116129,0.067509,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-9.20459,2.28292,10.1306,22.853,33.3978,42.2264,0.2699,-0.067509,0.634829,3.02645,6.3747,10.3595,
135.286,149.543,153.711,296.289,22.6563,-1.60083,9.09389,-0.0651465,0.0131647,0.00515901,9.58912e-06,-0.0651465,-0.0131639,0.106639,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-10.5954,0.886858,8.74292,21.4949,32.0817,40.9607,0.377985,-0.106639,0.495052,2.7234,5.93622,9.80754,
134.254,150.028,154.39,295.61,22.9347,-1.68906,12.322,-0.105643,0.0224775,0.00486579,1.09399e-05,-0.105643,-0.0224737,-0.382631,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-0.255257,7.60738,20.3849,31.0091,39.9333,47.8399,-0.125902,0.382631,2.45968,5.54679,9.31259,13.2799,
133.103,150.551,155.133,294.867,22.9621,-1.71303,10.0215,-0.0951449,0.0217881,0.00491163,9.96378e-06,-0.0951449,-0.0217847,-0.274643,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-1.52117,6.3474,19.1508,29.8141,38.7864,46.7438,-0.131903,0.274643,2.18585,5.13495,8.78473,12.6492,
131.947,151.058,155.882,294.118,22.8505,-1.79601,9.66749,-0.0861011,0.0211038,0.00495181,9.0175e-06,-0.0861011,-0.0211007,-0.181957,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-2.78422,5.089,17.9162,28.6172,37.6364,45.6437,-0.121715,0.181957,1.92566,4.73515,8.26735,12.0275,
130.906,151.498,156.541,293.459,22.3968,-1.82375,10.6307,-0.0796786,0.020791,0.00498334,8.21304e-06,-0.0796786,-0.020788,-0.112729,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-3.9155,3.96069,16.8072,27.5397,36.599,44.649,-0.100312,0.112729,1.7087,4.39484,7.82301,11.4908,
129.746,151.97,157.336,292.664,22.3398,-1.86298,14.8131,-0.0745536,0.0194336,0.00501389,7.27673e-06,-0.0745536,-0.0194311,-0.046561,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-5.16965,2.70873,15.5761,26.3449,35.4508,43.5509,-0.0572599,0.046561,1.46426,4.00135,7.30358,10.8594,
128.576,152.427,158.153,291.847,22.4615,-1.81559,15.2741,-0.0717749,0.0177806,0.00503991,6.34725e-06,-0.0717749,-0.0177787,0.00356455,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-6.42555,1.45351,14.3398,25.1437,34.2958,42.4458,0.00504581,-0.00356455,1.23038,3.61354,6.78551,10.2254,
127.394,152.87,158.955,291.045,22.6005,-1.76473,14.14,-0.0704574,0.0165397,0.00506179,5.46587e-06,-0.0704574,-0.0165382,0.0352779,134.538,127.228,114.808,103.894,94.2183,85.3735,150.031,152.971,156.621,158.429,158.891,158.731,-7.68748,0.190687,13.093,23.9292,33.1248,41.3221,0.083627,-0.0352779,1.01816,3.24985,6.29338,9.61882,
126.201,153.298,159.755,290.245,22.6578,-1.727,12.8735,-0.0477439,0.00172916,0.00597424,-9.76311e-06,-0.0477439,-0.00172916,-0.824369,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-1.07733,11.8384,22.7047,31.9419,40.1848,53.6615,-0.0489191,0.824369,2.90463,5.81954,9.03027,15.7381,
124.999,153.711,160.52,289.48,22.6857,-1.29645,12.4017,-0.063503,0.00358399,0.00592427,-1.0331e-05,-0.063503,-0.00358397,-0.655405,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-2.34809,10.5782,21.4712,30.7466,39.0316,52.5967,-0.0453337,0.655405,2.59037,5.38168,8.48205,15.0093,
123.914,154.074,161.142,288.858,23.0457,-1.43813,12.2655,-0.0717992,0.00630228,0.00587875,-1.07809e-05,-0.0717992,-0.0063022,-0.532594,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-3.49323,9.43987,20.3533,29.6584,37.9766,51.6117,-0.0277919,0.532594,2.34921,5.03967,8.04992,14.4296,
122.826,154.425,161.67,288.33,22.6946,-1.46072,8.95537,-0.0758219,0.0105107,0.00583334,-1.11555e-05,-0.0758219,-0.0105103,-0.436971,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-4.63633,8.30138,19.2311,28.5606,36.9062,50.5995,-0.00418915,0.436971,2.15292,4.7575,7.69096,13.9447,
121.494,154.838,162.423,287.577,22.9208,-1.66624,12.2141,-0.075882,0.013591,0.00577466,-1.16794e-05,-0.075882,-0.0135902,-0.319781,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-6.03013,6.91226,17.8636,27.2265,35.6099,49.3842,0.048617,0.319781,1.892,4.3738,7.19737,13.2707,
120.283,155.196,163.133,286.867,22.9248,-1.76677,9.9799,-0.0738023,0.0157346,0.00571964,-1.21638e-05,-0.0738023,-0.0157333,-0.225097,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-7.29229,5.65246,16.6224,26.0153,34.4331,48.2816,0.114294,0.225097,1.66153,4.02714,6.74663,12.6488,
119.192,155.503,163.779,286.221,22.4753,-1.86973,9.90646,-0.071531,0.0173461,0.00566908,-1.25986e-05,-0.071531,-0.0173444,-0.150807,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-8.42372,4.52146,15.5069,24.926,33.3739,47.2882,0.186166,0.150807,1.46328,3.72269,6.34697,12.0924,
117.978,155.826,164.591,285.409,22.3582,-1.92403,14.0945,-0.0695163,0.0173316,0.00561086,-1.31363e-05,-0.0695163,-0.0173299,-0.0754352,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-9.67586,3.26752,14.2705,23.7205,32.2048,46.199,0.294063,0.0754352,1.23225,3.35809,5.8625,11.4104,
116.514,156.189,165.601,284.399,22.4594,-1.88907,15.1565,-0.0685794,0.0164808,0.00553942,-1.3797e-05,-0.0685794,-0.0164793,-0.00598406,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-11.1778,1.75969,12.7813,22.2674,30.7945,44.8843,0.452745,0.00598406,0.968662,2.92758,5.28204,10.5824,
115.283,156.474,166.435,283.565,22.6552,-1.82472,14.2522,-0.0687195,0.0157972,0.00547887,-1.43378e-05,-0.0687195,-0.0157958,0.0313877,127.228,114.808,103.894,94.2183,85.3735,70.4083,152.971,156.621,158.429,158.891,158.731,157.101,-12.4338,0.495793,11.5303,21.0439,29.6043,43.7698,0.603689,-0.0313877,0.770719,2.59132,4.82138,9.916,
114.043,156.743,167.26,282.739,22.6651,-1.78271,12.4843,-0.0549104,0.0113055,0.00558967,-1.67945e-05,-0.0549104,-0.011305,-0.593072,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-0.77332,10.2716,19.8104,28.4021,42.6396,51.2078,-0.0499612,0.593072,2.2764,4.38289,9.27288,12.9341,
112.422,157.067,168.336,281.664,23.0725,-1.68672,12.3704,-0.0614938,0.0110107,0.0054803,-1.71697e-05,-0.0614938,-0.0110102,-0.390336,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-2.42749,8.62753,18.1963,26.826,41.1528,49.7883,-0.0451838,0.390336,1.89425,3.83903,8.46081,11.9605,
111.048,157.321,169.123,280.877,22.6409,-1.59694,8.7022,-0.0651368,0.0125651,0.0053915,-1.74445e-05,-0.0651368,-0.0125644,-0.261013,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-3.82513,7.23482,16.8233,25.479,39.8678,48.5506,-0.0227177,0.261013,1.63344,3.45958,7.88427,11.2651,
109.801,157.534,169.84,280.16,22.5125,-1.65708,12.8345,-0.0660994,0.0136317,0.00531149,-1.76966e-05,-0.0660994,-0.0136308,-0.160417,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-5.08958,5.97306,15.578,24.2558,38.6989,47.4233,0.0151752,0.160417,1.41269,3.13032,7.37452,10.6463,
108.678,157.712,170.539,279.461,22.9435,-1.6516,14.005,-0.0661563,0.0134696,0.00523905,-1.79441e-05,-0.0661563,-0.0134688,-0.0786453,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-6.22622,4.83738,14.4569,23.155,37.6487,46.4124,0.0682533,0.0786453,1.21375,2.82549,6.89333,10.0586,
107.552,157.877,171.149,278.851,22.611,-1.62246,9.98778,-0.0659506,0.01467,0.00516831,-1.81627e-05,-0.0659506,-0.0146689,-0.0169765,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-7.36323,3.69985,13.3309,22.0457,36.5819,45.3788,0.124443,0.0169765,1.04955,2.56853,6.48174,9.55344,
106.299,158.046,171.875,278.125,22.5837,-1.68537,13.153,-0.064896,0.0149596,0.00508936,-1.84261e-05,-0.064896,-0.0149585,0.0400197,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-8.62492,2.43591,12.0793,20.8126,35.3973,44.2323,0.207571,-0.0400197,0.870474,2.27895,6.00772,8.96775,
104.917,158.212,172.736,277.264,22.9773,-1.65024,13.3904,-0.0642413,0.0139516,0.00500213,-1.87445e-05,-0.0642413,-0.0139507,0.0861703,114.808,103.894,94.2183,85.3735,70.4083,61.2435,156.621,158.429,158.891,158.731,157.101,155.419,-10.0133,1.04256,10.6985,19.452,34.0911,42.9696,0.327652,-0.0861703,0.679267,1.95631,5.46543,8.29232,
103.656,158.347,173.479,276.521,23.029,-1.57326,9.76551,-0.100468,0.0283175,0.00400062,-4.62606e-06,-0.100468,-0.0283099,-0.531279,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-0.226494,9.43856,18.2079,32.8912,41.8057,57.1588,-0.108928,0.531279,1.69474,5.01381,7.72537,13.7263,
102.524,158.455,174.075,275.925,22.5394,-1.82109,9.52407,-0.0846401,0.0270107,0.00397781,-4.85105e-06,-0.0846401,-0.0270041,-0.42327,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-1.36489,8.30631,17.0873,31.8043,40.7465,56.1612,-0.11631,0.42327,1.4954,4.66147,7.2801,13.1209,
101.393,158.548,174.821,275.179,22.8404,-1.77104,14.0323,-0.0731509,0.0230289,0.00395319,-5.12726e-06,-0.0731509,-0.0230248,-0.305583,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-2.50115,7.17624,15.9704,30.7274,39.7029,55.1923,-0.108133,0.305583,1.26339,4.23772,6.7398,12.3795,
100.262,158.626,175.481,274.519,22.5097,-1.63831,11.1501,-0.0656736,0.0204496,0.00392928,-5.36802e-06,-0.0656736,-0.0204467,-0.212118,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-3.63531,6.04621,14.8508,29.6412,38.6449,54.1983,-0.0899923,0.212118,1.06846,3.87246,6.27088,11.7317,
99.1295,158.692,176.186,273.814,22.8354,-1.5942,14.2821,-0.0604754,0.017051,0.00390481,-5.62147e-06,-0.0604754,-0.0170494,-0.128506,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-4.77099,4.91351,13.728,28.5517,37.5843,53.2037,-0.0544626,0.128506,0.876457,3.49826,5.78573,11.0547,
97.7439,158.757,176.91,273.09,22.5258,-1.42437,11.2426,-0.0570125,0.0152201,0.00387569,-5.87864e-06,-0.0570125,-0.015219,-0.056145,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-6.15835,3.52769,12.3509,27.2066,36.2673,51.952,-0.00447792,0.056145,0.692695,3.12704,5.30023,10.3715,
96.357,158.805,177.66,272.34,22.8981,-1.40111,14.1948,-0.0545472,0.0128535,0.00384603,-6.14254e-06,-0.0545472,-0.0128528,-0.00190614,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-7.54561,2.1404,10.9712,25.8574,34.9458,50.6956,0.0680267,0.00190614,0.522953,2.76271,4.81715,9.68276,
95.347,158.831,178.159,271.841,22.9561,-1.26303,10.7271,-0.0536218,0.0118823,0.00382446,-6.31736e-06,-0.0536218,-0.0118817,0.0240122,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-8.55501,1.13005,9.96507,24.8703,33.9762,49.7678,0.126557,-0.0240122,0.42002,2.5299,4.50503,9.23313,
94.3377,158.848,178.62,271.38,22.904,-1.26608,10.2475,-0.0525922,0.0115291,0.00380286,-6.47821e-06,-0.0525922,-0.0115286,0.0399115,103.894,94.2183,85.3735,70.4083,61.2435,45.3083,158.429,158.891,158.731,157.101,155.419,151.201,-9.56309,0.120446,8.95875,23.8804,33.002,48.8311,0.188597,-0.0399115,0.333003,2.32286,4.22464,8.8255,
93.0795,158.859,179.178,270.822,22.7928,-1.23971,10.7536,-0.0468578,0.0086616,0.00393123,-8.85381e-06,-0.0468578,-0.00866138,-0.238756,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-1.13822,7.7033,22.6436,31.7833,47.6564,56.8863,-0.0481367,0.238756,2.08332,3.89624,8.34286,11.5356,
91.8241,158.858,179.731,270.269,22.7825,-1.16031,11.7869,-0.0487602,0.00887961,0.00389144,-8.98185e-06,-0.0487602,-0.00887937,-0.157497,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-2.39395,6.44992,21.4074,30.5641,46.4794,55.7396,-0.0440449,0.157497,1.85777,3.5824,7.8756,10.9791,
90.6968,158.848,180.153,269.847,22.3742,-1.17555,11.8879,-0.0494341,0.0102761,0.00385649,-9.07981e-06,-0.0494341,-0.0102757,-0.102581,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-3.52158,5.32353,20.2931,29.4623,45.4088,54.6917,-0.0337941,0.102581,1.6926,3.34972,7.52554,10.5608,
89.5679,158.828,180.663,269.337,22.7247,-1.23546,15.6838,-0.049191,0.0100657,0.00382059,-9.19861e-06,-0.049191,-0.0100653,-0.0488408,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-4.65078,4.1952,19.1783,28.3619,44.345,53.6545,-0.00876442,0.0488408,1.5055,3.0809,7.11455,10.067,
88.3097,158.795,181.207,268.793,22.9251,-1.18428,12.3793,-0.0489686,0.0101673,0.00378085,-9.3258e-06,-0.0489686,-0.0101669,-0.00235108,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-5.90923,2.9369,17.9332,27.1313,43.1519,52.489,0.0286513,0.00235108,1.31683,2.80505,6.68693,9.55093,
87.1761,158.755,181.639,268.361,22.5068,-1.20742,10.5608,-0.0483689,0.0111646,0.00374547,-9.42765e-06,-0.0483689,-0.0111642,0.0271742,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-7.04316,1.80252,16.8083,26.0174,42.0668,51.4253,0.0659041,-0.0271742,1.17406,2.59281,6.35363,9.14707,
86.0427,158.706,182.163,267.837,22.8169,-1.25043,14.4797,-0.0475896,0.0104911,0.00370936,-9.55177e-06,-0.0475896,-0.0104907,0.0501348,94.2183,85.3735,70.4083,61.2435,45.3083,36.0335,158.891,158.731,157.101,155.419,151.201,148.141,-8.17668,0.667774,15.6839,24.9056,40.9887,50.3723,0.123744,-0.0501348,1.01397,2.34854,5.9626,8.67043,
84.6576,158.632,182.717,267.283,22.5615,-1.1782,11.5577,-0.0541058,0.0126061,0.00359821,-8.90563e-06,-0.0541058,-0.0126054,-0.854117,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-0.71987,14.3059,23.54,39.6574,49.0667,69.5496,-0.0645434,0.854117,2.09932,5.55749,8.17433,15.2312,
83.6493,158.57,183.149,266.851,22.5175,-1.23732,14.0172,-0.0522694,0.0123686,0.0035651,-8.95917e-06,-0.0522694,-0.012368,-0.739385,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-1.73045,13.3018,22.545,38.688,48.1168,68.6522,-0.0661511,0.739385,1.91505,5.2518,7.79775,14.7002,
82.3874,158.481,183.69,266.31,22.651,-1.19608,14.4006,-0.0504308,0.0119517,0.00352396,-9.02744e-06,-0.0504308,-0.0119511,-0.606088,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-2.99604,12.0431,21.297,37.4708,46.9232,67.5228,-0.0575255,0.606088,1.69446,4.87869,7.33552,14.0438,
81.1218,158.38,184.231,265.769,22.6747,-1.19366,13.1518,-0.0489395,0.0114404,0.00348308,-9.09712e-06,-0.0489395,-0.0114399,-0.484724,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-4.26606,10.7787,20.0425,36.2456,45.7208,66.3829,-0.0367722,0.484724,1.48562,4.5169,6.88432,13.3977,
79.9804,158.278,184.746,265.254,23.1007,-1.15756,12.9644,-0.0478602,0.0104101,0.00344621,-9.16486e-06,-0.0478602,-0.0104097,-0.381213,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-5.41209,9.63674,18.9092,35.1389,44.635,65.3549,-0.0048916,0.381213,1.29871,4.18407,6.46614,12.7934,
78.713,158.155,185.27,264.73,23.0759,-1.10589,9.01795,-0.0467907,0.0100154,0.00340607,-9.23514e-06,-0.0467907,-0.010015,-0.286765,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-6.68526,8.36647,17.6469,33.9023,43.4189,64.1957,0.0381916,0.286765,1.11949,3.85643,6.05163,12.1893,
77.704,158.049,185.669,264.331,22.9796,-1.09805,9.31812,-0.0457103,0.00994162,0.00337444,-9.28973e-06,-0.0457103,-0.00994129,-0.222813,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-7.69937,7.35373,16.6397,32.9138,42.4454,63.2644,0.0790042,0.222813,0.990929,3.61467,5.74357,11.7364,
76.5757,157.922,186.064,263.936,22.4866,-1.0934,10.2158,-0.0445178,0.0106621,0.00333959,-9.34484e-06,-0.0445178,-0.0106617,-0.165245,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-8.83401,6.21972,15.5108,31.8026,41.3487,62.2086,0.125366,0.165245,0.869233,3.38055,5.4436,11.2926,
75.3261,157.772,186.551,263.449,22.4732,-1.13807,14.7858,-0.0432321,0.0105258,0.00330073,-9.41399e-06,-0.0432321,-0.0105254,-0.10548,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-10.0912,4.96229,14.259,30.5715,40.1348,61.0436,0.193392,0.10548,0.730572,3.1035,5.08544,10.7571,
74.1993,157.627,187.045,262.955,22.9199,-1.10309,14.8533,-0.0425927,0.00934651,0.00326547,-9.48591e-06,-0.0425927,-0.00934624,-0.0566629,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-11.2254,3.82685,13.1286,29.461,39.041,59.998,0.274467,0.0566629,0.60151,2.83359,4.73294,10.224,
73.0709,157.472,187.448,262.552,22.6206,-1.03428,10.7187,-0.0422982,0.00970016,0.0032308,-9.54581e-06,-0.0422982,-0.00969985,-0.0230143,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-12.362,2.68834,11.9937,28.3414,37.9345,58.9296,0.346659,0.0230143,0.502439,2.61962,4.45155,9.79512,
71.9415,157.31,187.919,262.081,23.028,-1.07817,13.5645,-0.0417717,0.00879549,0.00319583,-9.61735e-06,-0.0417717,-0.00879527,0.0046232,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-13.4998,1.54733,10.8563,27.2208,36.8287,57.867,0.442723,-0.0046232,0.398296,2.38103,4.13405,9.30486,
70.8133,157.138,188.299,261.701,22.6637,-0.987093,9.75894,-0.0417021,0.00939312,0.00316131,-9.67639e-06,-0.0417021,-0.00939285,0.0215619,85.3735,70.4083,61.2435,45.3083,36.0335,15.9083,158.731,157.101,155.419,151.201,148.141,140.121,-14.6376,0.406222,9.71769,26.095,35.7143,56.7865,0.525671,-0.0215619,0.319546,2.19359,3.88278,8.91381,
69.687,156.959,188.75,261.25,22.9399,-1.05644,13.1984,-0.0391101,0.011141,0.00295834,-7.40143e-06,-0.0391101,-0.0111405,-0.237705,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-0.734391,8.57948,24.971,34.6033,55.7144,66.5852,-0.0301307,0.237705,1.98284,3.59629,8.46137,11.6447,
68.5647,156.773,189.124,260.875,22.5962,-1.10109,10.56,-0.0363978,0.0113429,0.00292926,-7.43143e-06,-0.0363978,-0.0113424,-0.175283,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-1.8723,7.44312,23.8457,33.4883,54.6308,65.5221,-0.0316908,0.175283,1.81328,3.36376,8.0908,11.203,
67.3191,156.555,189.605,260.395,22.58,-1.10964,13.7939,-0.0349484,0.0103623,0.00289654,-7.47101e-06,-0.0349484,-0.0103619,-0.105838,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-3.13693,6.17989,22.5956,32.2509,53.4323,64.3493,-0.0230097,0.105838,1.60622,3.07579,7.62536,10.6461,
66.3225,156.373,189.998,260.002,22.6318,-1.0358,13.919,-0.0348483,0.00937409,0.00287046,-7.50432e-06,-0.0348483,-0.00937382,-0.0569662,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-4.15022,5.16727,21.5929,31.2581,52.4701,63.4076,-0.00799384,0.0569662,1.44475,2.84808,7.25231,10.1982,
65.0751,156.135,190.475,259.525,22.7085,-0.991032,13.4558,-0.0355406,0.00831606,0.00283815,-7.54597e-06,-0.0355406,-0.00831587,-0.00716262,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-5.41993,3.89778,20.3344,30.0109,51.2589,62.2206,0.019828,0.00716262,1.25806,2.58082,6.80818,9.66281,
63.8263,155.888,190.916,259.084,22.7363,-0.914007,12.7828,-0.0364776,0.00782944,0.00280625,-7.5856e-06,-0.0364776,-0.00782928,0.0292582,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-6.69262,2.62472,19.0705,28.7569,50.0367,61.02,0.0550406,-0.0292582,1.09524,2.34357,6.40745,9.17772,
62.5781,155.631,191.336,258.664,22.7613,-0.892516,12.554,-0.0370182,0.0076145,0.00277462,-7.62452e-06,-0.0370182,-0.00761435,0.0543625,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-7.96625,1.35022,17.8038,27.4991,48.8082,59.8115,0.0982854,-0.0543625,0.94946,2.1267,6.03436,8.72399,
61.3306,155.367,191.734,258.266,22.767,-0.867238,12.3409,-0.0372964,0.00770401,0.00274321,-7.66242e-06,-0.0372964,-0.00770385,0.0695063,70.4083,61.2435,45.3083,36.0335,15.9083,5.64827,157.101,155.419,151.201,148.141,140.121,135.321,-9.24067,0.0745114,16.5347,26.2379,47.5736,58.5954,0.147905,-0.0695063,0.819908,1.92972,5.68914,8.30221,
